0.32,3.131115459882584,13,0,1.017179489135744,0
0.7,6.979062811565302,39,0,1.01820945739746,0
197.91,13.948718671590878,7446,0,4.687342643737804,440
51.46,11.868628626781677,2044,0,1.1904716491699214,635
154.79,14.290858060823163,2827,0,2.791042327880858,62
58.86,8.768584453118017,12854,53,3.4303951263427717,314
55.87,10.199722506207097,23920,48,2.0450878143310547,5025
26.39,5.618360264844266,30229,60,2.3057126998901394,2189
23.96,4.25985847882516,30656,64,2.2178220748901385,1057
38.77,10.776029795986437,21313,43,2.3133087158203143,3490
71.37,15.855771794188216,4040,38,1.7330503463745128,648
55.91,12.222100776041096,6668,48,1.6566181182861328,113
58.93,12.204112908236171,4718,51,1.8109416961669922,136
48.83,12.21238495398159,39219,75,1.5904426574707045,513
45.13,12.13628785026623,4732,84,1.446161270141602,275
49.82,12.73061787703787,40074,74,1.664857864379884,562
23.97,7.275762634694187,33227,74,1.3048839569091804,1422
31.1,7.857503789792824,9421,64,1.3050556182861324,597
174.18,19.05793533563105,11029,53,2.101135253906249,1753
60.7,7.450869677292646,24175,51,5.235629081726073,1496
64.39,11.982209981763372,66682,41,3.9967918395996107,5795
71.76,13.811952651332884,17496,27,3.0150175094604497,3848
140.39,14.762510646799647,13430,50,4.974274635314941,929
102.54,17.328849306271444,7176,47,5.051908493041991,1478
52.01,12.574343600406168,17144,61,1.4796781539916994,253
113.85,16.846700207161884,15481,63,4.957966804504392,1602
32.34,9.008607482102567,14886,64,1.6166210174560556,720
32.26,8.13578129728639,7151,61,1.679577827453613,1024
23.33,6.39861770110529,10400,37,1.6244316101074223,1875
92.64,16.78078469731551,6065,30,3.1128215789794926,575
32.62,6.756141004929372,1546,27,2.8765296936035147,393
30.09,8.18018703784254,4163,14,1.2523984909057606,685
55.03,14.955023507351143,15752,38,1.23621940612793,626
18.9,5.034227419225955,10660,57,1.8184518814086927,262
48.71,12.829562514815498,3374,57,1.4105844497680646,159
76.88,14.465811161705489,36002,84,5.246057510375978,696
119.96,16.00192087079476,14219,66,6.116895675659182,1812
37.24,6.465726786582401,162540,64,2.7748632431030282,4392
25.07,5.4437278787483985,11518,67,1.627006530761721,601
57.71,14.892903225806453,41951,54,1.3488292694091801,2118
40.47,10.432563415137142,15312,74,1.4608383178710933,820
78.6,17.72226105386575,6686,66,2.378368377685547,744
66.33,13.316603091748643,5191,57,1.9678401947021509,1138
143.14,17.886910340518586,27903,64,5.741000175476074,916
302.14,20.28193596026045,9502,64,7.149310111999508,203
123.33,18.715855287119094,5030,64,7.774157524108831,190
8.45,7.828423198073003,264,47,0.7379722595214844,170
97.61,17.569975699757,54115,61,2.1870946884155287,2067
127.66,19.6433242548739,19931,38,2.0286941528320326,4069
31.9,8.566518072936248,4968,14,1.7536926269531252,2882
51.65,14.161548585216055,9309,37,1.4689064025878922,1898
75.28,11.487166966765344,3846,26,2.3821878433227552,887
88.08,18.987259910754705,13280,38,1.8197393417358412,1777
33.15,8.449304174950298,20079,54,1.7765235900878902,1397
64.07,11.23975931091346,10944,50,2.09246635437012,517
39.91,9.695129357463864,4373,44,1.4440584182739264,593
31.53,9.505577328911668,4598,43,1.477489471435547,249
45.39,8.948073966013483,12585,29,2.2488927841186506,1796
47.4,11.76470588235294,16051,40,1.5746927261352535,1130
178.63,17.34962460785361,37679,48,3.4576892852783208,1106
157.72,15.697437173426227,6280,48,2.7101039886474574,491
149.12,16.27343562433158,1018,48,7.786302566528227,7
112.15,8.91373979668884,52346,48,3.7970638275146493,3957
113.14,17.629094082084205,13146,57,3.4888887405395494,408
86.83,16.90878641532949,2066,69,3.21401596069336,173
98.73,19.410585089650834,13781,54,2.777266502380371,1023
55.91,12.280624684253299,36030,57,1.613745689392091,411
85.0,15.993677793248784,2720,57,1.5746068954467771,182
39.66,8.114744035683593,20663,53,2.1808290481567383,657
136.26,18.550890377389315,5588,47,2.783060073852538,876
90.95,18.637295081967213,5158,48,1.7793130874633774,304
38.59,9.564053632060276,16493,64,1.3103342056274405,146
58.7,12.9249603663907,43508,81,1.721248626708983,2195
44.23,10.810216302089698,15112,80,1.5996694564819345,1397
125.79,24.657937036891838,38737,67,2.419095039367676,2101
49.91,14.280400572246066,7659,26,1.670823097229005,5793
71.68,19.45816819588469,29121,26,1.9200754165649403,890
69.93,15.668481548699337,18249,50,1.4502382278442385,1217
50.78,9.193446184484477,12016,60,2.433815002441406,659
60.44,15.455428834449958,5023,84,1.6391086578369147,219
97.01,20.645257400668243,4776,66,1.9317913055419922,668
43.57,8.630970067946357,7922,69,1.8959999084472656,71
157.49,17.993304923052317,11983,60,3.641538619995117,846
135.58,13.380573594141682,16423,67,3.676128387451176,258
110.81,16.07432981316003,46732,80,1.9042825698852541,2803
24.53,6.5549676660787775,1127,60,1.31608486175537,413
50.71,15.190821400754896,16569,66,1.4517402648925777,1468
70.25,16.7953714108112,2359,54,2.483682632446291,241
154.42,27.40810422250226,31567,57,2.0279645919799814,2392
40.56,9.628029529755263,3837,66,1.4598083496093746,216
69.36,15.995203283905635,13769,63,1.5345239639282224,483
72.48,13.97312563860346,36676,64,2.3714590072631836,3307
27.18,7.126750222874822,30487,69,1.2756156921386725,449
44.55,14.204636036093484,31396,77,1.3292169570922867,727
53.8,14.561004655191079,12098,70,2.5526905059814458,2295
31.76,8.716653858820948,15463,77,1.4732408523559553,493
27.99,7.301421677318376,9797,74,2.2662305831909184,459
25.68,8.173138128580522,5630,64,1.2486648559570315,1355
49.14,12.92851693020074,18489,70,1.2681055068969735,734
56.15,14.231402864022302,7885,70,1.8946695327758785,338
41.3,12.078495598514316,11532,74,1.5240955352783208,317
49.26,15.378371628371626,17083,80,1.2578487396240239,670
77.8,17.773513352980146,28457,81,1.4666318893432604,477
80.71,20.3998584571833,3338,81,1.2503814697265623,237
c,h,a,n,g,e, ,u,s,e,r, ,s,t,a,t,u,s
44.15,10.177501152604888,28542,66,2.4377202987670925,6008
72.91,16.13945766463752,29014,60,1.6588068008422836,7519
48.16,11.595598680567258,10204,47,3.5823583602905287,2392
30.31,7.863740141137401,3287,34,1.7741632461547872,1401
89.06,16.88565307244563,5602,40,2.671394348144528,5065
60.03,17.516778523489933,27803,48,1.300077438354491,902
28.01,8.946309367913381,3468,53,1.3666391372680664,307
39.54,15.179085569503629,16627,56,1.3247966766357429,1255
40.0,12.345679012345679,20313,63,1.2312841415405276,907
14.02,4.371959585880004,6717,56,1.1793136596679688,386
74.11,11.264458664558981,3071,64,1.6579914093017583,37
136.29,18.780229017100492,2314,57,2.2529268264770477,886
22.73,7.396921474828338,3180,56,1.2644577026367194,87
18.41,5.903668547973319,30670,64,1.4516544342041027,634
